0,3.1154584589196273e-30
1,3.1154584589196273e-30
2,3.1154584589196273e-30
3,9.893109494014897e-30
4,3.1154584589196273e-30
5,2.8498026877581853e-30
6,3.1154584589196273e-30
7,3.1154584589196273e-30
8,3.1154584589196273e-30
9,3.1154584589196273e-30
10,1.8762534218832314e-30
11,3.1154584589196273e-30
12,3.1154584589196273e-30
13,3.1154584589196273e-30
14,3.1154584589196273e-30
15,3.1154584589196273e-30
16,3.975449735908647e-31
17,3.975449735908647e-31
18,3.975449735908647e-31
19,3.975449735908647e-31
20,3.975449735908647e-31
21,8.304258670907968e-30
22,8.304258670907968e-30
23,8.304258670907968e-30
24,8.304258670907968e-30
25,4.663964478664138e-32
26,1.8762534218832314e-30
27,1.8762534218832314e-30
28,1.8762534218832314e-30
29,1.8762534218832314e-30
30,1.8762534218832314e-30
31,1.8762534218832314e-30
32,1.8762534218832314e-30
33,1.1399918530443554e-12
34,1.8762534218832314e-30
35,1.8762534218832314e-30
36,8.304258670907968e-30
37,8.304258670907968e-30
38,8.304258670907968e-30
39,8.304258670907968e-30
40,8.304258670907968e-30
41,1.8762534218832314e-30
42,1.8762534218832314e-30
43,1.8762534218832314e-30
44,1.8762534218832314e-30
45,1.8762534218832314e-30
46,1.8762534218832314e-30
47,1.8762534218832314e-30
48,1.8762534218832314e-30
49,9.577063027402816e-30
50,1.8762534218832314e-30
51,1.8762534218832314e-30
52,1.8762534218832314e-30
53,1.8762534218832314e-30
54,2.6923523297228164e-32
55,0.00822974704902003
56,8.623369199702017e-30
57,8.623369199702017e-30
58,8.623369199702017e-30
59,8.623369199702017e-30
60,8.623369199702017e-30
61,9.577063027402816e-30
62,8.623369199702017e-30
63,4.663964478664138e-32
64,7.346466552594308e-30
65,8.623369199702017e-30
66,8.623369199702017e-30
67,3.388576537200129e-30
68,8.623369199702017e-30
69,8.623369199702017e-30
70,2.8498026877581853e-30
71,1.3709590990492758e-06
72,1.3709590990492758e-06
73,1.3709590990492758e-06
74,1.3709590990492758e-06
75,8.623369199702017e-30
76,7.346466552594308e-30
77,7.346466552594308e-30
78,7.346466552594308e-30
79,7.346466552594308e-30
80,7.346466552594308e-30
81,1.6588493815567147e-30
82,7.346466552594308e-30
83,7.346466552594308e-30
84,7.346466552594308e-30
85,2.2809278849473064e-31
86,8.304258670907968e-30
87,7.346466552594308e-30
88,7.346466552594308e-30
89,7.346466552594308e-30
90,7.346466552594308e-30
91,8.623369199702017e-30
92,6.078910689979045e-30
93,8.623369199702017e-30
94,8.623369199702017e-30
95,8.623369199702017e-30
96,4.542376011568231e-30
97,4.542376011568231e-30
98,4.542376011568231e-30
99,4.542376011568231e-30
100,4.542376011568231e-30
101,4.542376011568231e-30
102,4.542376011568231e-30
103,8.81788504710289e-34
104,4.542376011568231e-30
105,3.954483850413853e-30
106,4.542376011568231e-30
107,8.304258670907968e-30
108,4.542376011568231e-30
109,4.542376011568231e-30
110,4.542376011568231e-30
111,4.542376011568231e-30
112,4.542376011568231e-30
113,7.508654654201682e-32
114,4.542376011568231e-30
115,9.357622968840175e-14
116,4.542376011568231e-30
117,4.542376011568231e-30
118,4.542376011568231e-30
119,4.542376011568231e-30
120,4.542376011568231e-30
121,4.542376011568231e-30
122,4.542376011568231e-30
123,4.542376011568231e-30
124,9.893109494014897e-30
125,4.542376011568231e-30
126,4.542376011568231e-30
127,4.542376011568231e-30
128,4.542376011568231e-30
129,4.542376011568231e-30
130,4.542376011568231e-30
131,4.542376011568231e-30
132,4.542376011568231e-30
133,4.542376011568231e-30
134,4.542376011568231e-30
135,4.542376011568231e-30
136,4.542376011568231e-30
137,4.542376011568231e-30
138,4.542376011568231e-30
139,4.542376011568231e-30
140,7.508654654201682e-32
141,4.542376011568231e-30
142,4.542376011568231e-30
143,4.542376011568231e-30
144,4.542376011568231e-30
145,0.00822974704902003
146,4.542376011568231e-30
147,4.542376011568231e-30
148,4.542376011568231e-30
149,4.542376011568231e-30
150,4.542376011568231e-30
151,4.542376011568231e-30
152,1.0427977433895377e-42
153,4.542376011568231e-30
154,7.346466552594308e-30
155,4.542376011568231e-30
156,4.542376011568231e-30
157,3.726653172078671e-06
158,2.5923188649824402e-30
159,4.542376011568231e-30
160,4.542376011568231e-30
161,4.542376011568231e-30
162,0.035673993347252395
163,4.542376011568231e-30
164,4.542376011568231e-30
165,4.542376011568231e-30
166,4.542376011568231e-30
167,4.542376011568231e-30
168,0.035673993347252395
169,4.542376011568231e-30
170,4.542376011568231e-30
171,4.542376011568231e-30
172,4.542376011568231e-30
173,4.542376011568231e-30
174,4.542376011568231e-30
175,4.542376011568231e-30
176,4.542376011568231e-30
177,4.542376011568231e-30
178,1.0833438795442095e-29
179,4.542376011568231e-30
180,0.027323737677272305
181,4.542376011568231e-30
182,4.542376011568231e-30
183,4.542376011568231e-30
184,4.542376011568231e-30
185,4.542376011568231e-30
186,4.542376011568231e-30
187,4.542376011568231e-30
188,1.8762534218832314e-30
189,4.542376011568231e-30
190,4.542376011568231e-30
191,4.542376011568231e-30
192,4.542376011568231e-30
193,4.542376011568231e-30
194,1.9637036179563178e-40
195,4.542376011568231e-30
196,4.542376011568231e-30
197,4.542376011568231e-30
198,2.5923188649824402e-30
199,4.542376011568231e-30
200,4.542376011568231e-30
201,4.542376011568231e-30
202,4.542376011568231e-30
203,4.542376011568231e-30
204,0.00033546262790251185
205,4.542376011568231e-30
206,4.542376011568231e-30
207,4.542376011568231e-30
208,4.542376011568231e-30
209,4.542376011568231e-30
210,4.542376011568231e-30
211,4.542376011568231e-30
212,4.542376011568231e-30
213,4.542376011568231e-30
214,4.542376011568231e-30
215,4.542376011568231e-30
216,4.542376011568231e-30
217,4.542376011568231e-30
218,4.542376011568231e-30
219,4.542376011568231e-30
220,4.542376011568231e-30
221,4.542376011568231e-30
222,4.542376011568231e-30
223,1.1399918530443554e-12
224,1.6588493815567147e-30
225,0.00822974704902003
226,4.542376011568231e-30
227,4.542376011568231e-30
228,4.542376011568231e-30
229,4.542376011568231e-30
230,4.542376011568231e-30
231,4.542376011568231e-30
232,4.542376011568231e-30
233,0.00822974704902003
234,4.542376011568231e-30
235,4.542376011568231e-30
236,4.542376011568231e-30
237,4.542376011568231e-30
238,0.035673993347252395
239,4.542376011568231e-30
240,1.8762534218832314e-30
241,4.542376011568231e-30
242,4.542376011568231e-30
243,4.542376011568231e-30
244,4.542376011568231e-30
245,4.542376011568231e-30
246,4.542376011568231e-30
247,4.542376011568231e-30
248,4.542376011568231e-30
249,4.542376011568231e-30
250,4.542376011568231e-30
251,4.542376011568231e-30
252,4.542376011568231e-30
253,4.542376011568231e-30
254,4.542376011568231e-30
255,4.542376011568231e-30
256,4.542376011568231e-30
257,2.6923523297228164e-32
258,4.542376011568231e-30
259,4.542376011568231e-30
260,4.542376011568231e-30
261,0.0003365588943497416
262,0.0003365588943497416
263,0.0003365588943497416
264,0.0006561527524394179
265,4.542376011568231e-30
266,4.542376011568231e-30
267,4.542376011568231e-30
268,2.6923523297228164e-32
269,4.542376011568231e-30
270,4.542376011568231e-30
271,4.542376011568231e-30
272,4.542376011568231e-30
273,4.542376011568231e-30
274,4.542376011568231e-30
275,4.542376011568231e-30
276,4.542376011568231e-30
277,4.542376011568231e-30
278,4.542376011568231e-30
279,4.542376011568231e-30
280,4.542376011568231e-30
281,4.542376011568231e-30
282,4.542376011568231e-30
283,4.542376011568231e-30
284,4.542376011568231e-30
285,4.542376011568231e-30
286,4.542376011568231e-30
287,4.542376011568231e-30
288,4.542376011568231e-30
289,3.975449735908647e-31
290,4.542376011568231e-30
291,4.542376011568231e-30
292,4.542376011568231e-30
293,4.542376011568231e-30
294,3.954483850413853e-30
295,4.542376011568231e-30
296,4.542376011568231e-30
297,4.542376011568231e-30
298,4.542376011568231e-30
299,4.542376011568231e-30
300,4.542376011568231e-30
301,1.0427977433895377e-42
302,1.0427977433895377e-42
303,1.0427977433895377e-42
304,1.0427977433895377e-42
305,4.542376011568231e-30
306,1.0427977433895377e-42
307,1.0427977433895377e-42
308,1.0427977433895377e-42
309,1.0427977433895377e-42
310,1.0427977433895377e-42
311,1.0427977433895377e-42
312,1.0427977433895377e-42
313,1.0427977433895377e-42
314,1.0427977433895377e-42
315,1.0427977433895377e-42
316,1.0427977433895377e-42
317,1.0427977433895377e-42
318,1.0427977433895377e-42
319,1.0427977433895377e-42
320,1.0427977433895377e-42
321,1.0427977433895377e-42
322,1.0427977433895377e-42
323,1.0427977433895377e-42
324,1.0427977433895377e-42
325,9.357622968840175e-14
326,1.0427977433895377e-42
327,1.0427977433895377e-42
328,1.0427977433895377e-42
329,1.0427977433895377e-42
330,0.02732372244729256
331,9.893109494014897e-30
332,6.710273742446018e-30
333,1.0427977433895377e-42
334,1.0427977433895377e-42
335,1.0427977433895377e-42
336,1.0427977433895377e-42
337,1.0427977433895377e-42
338,1.0427977433895377e-42
339,1.0427977433895377e-42
340,1.0427977433895377e-42
341,1.0427977433895377e-42
342,2.8498026877581853e-30
343,8.942009471187112e-30
344,1.0427977433895377e-42
345,0.00033546262790251185
346,1.0427977433895377e-42
347,1.0427977433895377e-42
348,2.6923523297228164e-32
349,1.0427977433895377e-42
350,1.0427977433895377e-42
351,1.0427977433895377e-42
352,1.0427977433895377e-42
353,1.0427977433895377e-42
354,1.0427977433895377e-42
355,1.0427977433895377e-42
356,1.3709590863840845e-06
357,1.2603619525852336e-30
358,9.577063027402816e-30
359,1.0427977433895377e-42
360,1.0427977433895377e-42
361,2.6923523297228164e-32
362,1.0427977433895377e-42
363,6.078910689979045e-30
364,2.2809278849473064e-31
365,1.1399918530443554e-12
366,1.0427977433895377e-42
367,1.0427977433895377e-42
368,1.0427977433895377e-42
369,1.0427977433895377e-42
370,1.0427977433895377e-42
371,1.1389854190144031e-31
372,0.0006533919798673806
373,1.0427977433895377e-42
374,1.0427977433895377e-42
375,1.0427977433895377e-42
376,6.710273742446018e-30
377,6.710273742446018e-30
378,6.710273742446018e-30
379,6.710273742446018e-30
380,6.710273742446018e-30
381,6.710273742446018e-30
382,6.710273742446018e-30
383,6.710273742446018e-30
384,6.710273742446018e-30
385,6.710273742446018e-30
386,6.710273742446018e-30
387,6.710273742446018e-30
388,6.710273742446018e-30
389,1.0833438795442095e-29
390,1.1399918530443554e-12
391,6.710273742446018e-30
392,6.710273742446018e-30
393,6.710273742446018e-30
394,6.710273742446018e-30
395,6.710273742446018e-30
396,6.710273742446018e-30
397,6.710273742446018e-30
398,6.710273742446018e-30
399,6.710273742446018e-30
400,6.710273742446018e-30
401,6.710273742446018e-30
402,6.710273742446018e-30
403,6.710273742446018e-30
404,6.710273742446018e-30
405,6.710273742446018e-30
406,6.710273742446018e-30
407,6.710273742446018e-30
408,6.710273742446018e-30
409,6.710273742446018e-30
