21,22
21,21
71,71
71,72
84,85
86,86
95,96
89,90
81,81
94,95
88,88
91,91
82,93
85,93
87,93
92,93
90,92
91,92
81,82
86,87
83,84
93,94
88,89
96,97
83,83
153,154
151,151
152,153
154,155
151,152
161,161
251,251
251,252
252,253
301,301
312,313
311,311
311,312
341,341
343,343
346,347
345,348
347,348
342,349
343,349
348,349
349,350
346,346
341,342
344,345
344,344
351,351
371,371
390,390
492,496
495,496
493,493
494,495
496,497
491,492
491,491
493,494
521,522
521,521
531,531
601,601
651,651
662,662
661,663
662,663
661,661
671,671
691,691
